row_id,order_id,order_date,ship_date,segment,category,sub_category,product_name,region,state,city,sales,profit,discount,quantity,month,discount_bucket
9616,CA-2014-128524,2014-11-11,2014-11-13,Corporate,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,West,Washington,Seattle,2033.58,762.59,0.2,2,2014-11,10-20%
9617,CA-2016-140256,2016-08-22,2016-08-29,Corporate,Office Supplies,Art,Newell 346,West,California,Los Angeles,5.76,1.67,0.0,2,2016-08,0%
9618,CA-2017-160633,2017-11-16,2017-11-21,Corporate,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,East,Ohio,Bowling Green,899.98,75.0,0.4,3,2017-11,>20%
9619,CA-2017-160633,2017-11-16,2017-11-21,Corporate,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,East,Ohio,Bowling Green,86.35,5.4,0.2,3,2017-11,10-20%
9620,CA-2017-160633,2017-11-16,2017-11-21,Corporate,Technology,Accessories,Logitech Media Keyboard K200,East,Ohio,Bowling Green,139.96,-1.75,0.2,5,2017-11,10-20%
9621,CA-2014-115133,2014-09-26,2014-09-30,Home Office,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,East,Ohio,Lancaster,16.7,1.25,0.2,6,2014-09,10-20%
9622,CA-2014-115133,2014-09-26,2014-09-30,Home Office,Technology,Accessories,Maxell CD-R Discs,East,Ohio,Lancaster,3.15,0.47,0.2,2,2014-09,10-20%
9623,CA-2014-115133,2014-09-26,2014-09-30,Home Office,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",East,Ohio,Lancaster,32.9,11.1,0.2,4,2014-09,10-20%
9624,CA-2017-137449,2017-06-29,2017-06-30,Consumer,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,Central,Texas,Dallas,21.39,-54.55,0.8,2,2017-06,>20%
9625,CA-2017-137449,2017-06-29,2017-06-30,Consumer,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Central,Texas,Dallas,307.31,-39.51,0.3,3,2017-06,>20%
9626,CA-2017-137449,2017-06-29,2017-06-30,Consumer,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,Central,Texas,Dallas,410.0,-96.47,0.32,3,2017-06,>20%
9627,CA-2017-103520,2017-09-23,2017-09-25,Corporate,Office Supplies,Paper,Xerox 1899,Central,Texas,Lubbock,9.25,3.35,0.2,2,2017-09,10-20%
9628,CA-2014-139283,2014-11-23,2014-11-27,Consumer,Office Supplies,Binders,UniKeep View Case Binders,Central,Michigan,Detroit,14.67,6.75,0.0,3,2014-11,0%
9629,CA-2014-118192,2014-01-13,2014-01-18,Consumer,Office Supplies,Paper,Xerox 1923,East,Ohio,Newark,37.41,13.09,0.2,7,2014-01,10-20%
9630,CA-2014-118192,2014-01-13,2014-01-18,Consumer,Office Supplies,Binders,Avery Metallic Poly Binders,East,Ohio,Newark,3.44,-2.52,0.7,2,2014-01,>20%
9631,CA-2016-168844,2016-05-31,2016-06-06,Consumer,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,East,New York,New York City,7.15,2.32,0.2,3,2016-05,10-20%
9632,CA-2016-168844,2016-05-31,2016-06-06,Consumer,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,East,New York,New York City,179.7,88.05,0.0,6,2016-05,0%
9633,CA-2017-154809,2017-02-13,2017-02-17,Consumer,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Central,Minnesota,Minneapolis,90.64,38.98,0.0,8,2017-02,0%
9634,CA-2014-151330,2014-10-14,2014-10-17,Consumer,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,East,Massachusetts,Everett,177.0,30.09,0.0,3,2014-10,0%
9635,CA-2014-151330,2014-10-14,2014-10-17,Consumer,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",East,Massachusetts,Everett,79.45,22.25,0.0,7,2014-10,0%
9636,CA-2014-151330,2014-10-14,2014-10-17,Consumer,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,East,Massachusetts,Everett,1628.82,260.61,0.0,9,2014-10,0%
9637,CA-2014-124702,2014-11-18,2014-11-25,Corporate,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",West,Washington,Seattle,137.54,55.02,0.0,2,2014-11,0%
9638,CA-2014-124702,2014-11-18,2014-11-25,Corporate,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",West,Washington,Seattle,730.2,94.93,0.0,4,2014-11,0%
9639,US-2017-125808,2017-11-12,2017-11-15,Consumer,Office Supplies,Paper,Xerox 1899,West,California,Los Angeles,11.56,5.66,0.0,2,2017-11,0%
9640,CA-2015-116638,2015-01-28,2015-01-31,Consumer,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,South,North Carolina,Concord,4297.64,-1862.31,0.4,13,2015-01,>20%
9641,CA-2014-104563,2014-03-07,2014-03-12,Corporate,Office Supplies,Art,Newell Chalk Holder,West,Washington,Seattle,20.65,9.5,0.0,5,2014-03,0%
9642,CA-2014-104563,2014-03-07,2014-03-12,Corporate,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",West,Washington,Seattle,204.9,0.0,0.0,5,2014-03,0%
9643,CA-2014-104563,2014-03-07,2014-03-12,Corporate,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,West,Washington,Seattle,436.7,21.84,0.2,6,2014-03,10-20%
9644,CA-2014-104563,2014-03-07,2014-03-12,Corporate,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",West,Washington,Seattle,481.57,54.18,0.2,2,2014-03,10-20%
9645,US-2017-107979,2017-06-08,2017-06-13,Consumer,Technology,Accessories,Memorex Micro Travel Drive 16 GB,West,Arizona,Glendale,89.54,12.31,0.2,7,2017-06,10-20%
9646,US-2017-107979,2017-06-08,2017-06-13,Consumer,Office Supplies,Storage,Rogers Deluxe File Chest,West,Arizona,Glendale,35.17,-8.35,0.2,2,2017-06,10-20%
9647,US-2017-107979,2017-06-08,2017-06-13,Consumer,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,West,Arizona,Glendale,72.59,-48.39,0.7,2,2017-06,>20%
9648,CA-2014-150518,2014-11-19,2014-11-24,Consumer,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,Central,Minnesota,Coon Rapids,221.16,57.5,0.0,4,2014-11,0%
9649,CA-2014-150518,2014-11-19,2014-11-24,Consumer,Technology,Phones,Jabra SPEAK 410,Central,Minnesota,Coon Rapids,281.97,78.95,0.0,3,2014-11,0%
9650,CA-2016-107104,2016-11-26,2016-11-30,Consumer,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,West,California,Los Angeles,3406.66,160.31,0.15,8,2016-11,10-20%
9651,CA-2016-107104,2016-11-26,2016-11-30,Consumer,Office Supplies,Art,Newell 31,West,California,Los Angeles,37.17,10.41,0.0,9,2016-11,0%
9652,CA-2016-107104,2016-11-26,2016-11-30,Consumer,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,West,California,Los Angeles,64.96,19.49,0.0,2,2016-11,0%
9653,CA-2016-107104,2016-11-26,2016-11-30,Consumer,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",West,California,Los Angeles,595.38,297.69,0.0,6,2016-11,0%
9654,CA-2017-161893,2017-01-23,2017-01-27,Home Office,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,West,Arizona,Tucson,95.98,12.0,0.2,2,2017-01,10-20%
9655,CA-2017-161893,2017-01-23,2017-01-27,Home Office,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,West,Arizona,Tucson,4.94,-3.62,0.7,2,2017-01,>20%
9656,CA-2014-156160,2014-09-22,2014-09-29,Consumer,Furniture,Furnishings,"Computer Room Manger, 14""",East,New York,New York City,97.44,35.08,0.0,3,2014-09,0%
9657,CA-2014-156160,2014-09-22,2014-09-29,Consumer,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,East,New York,New York City,3.98,1.39,0.2,1,2014-09,10-20%
9658,CA-2014-156160,2014-09-22,2014-09-29,Consumer,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",East,New York,New York City,13.04,5.74,0.0,4,2014-09,0%
9659,CA-2014-156160,2014-09-22,2014-09-29,Consumer,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,East,New York,New York City,579.53,83.71,0.1,4,2014-09,0-10%
9660,CA-2014-100860,2014-03-26,2014-03-30,Consumer,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,West,California,Pomona,18.75,9.0,0.0,5,2014-03,0%
9661,CA-2016-160717,2016-06-06,2016-06-11,Home Office,Technology,Phones,Samsung Galaxy Mega 6.3,West,California,Santa Barbara,3023.93,226.79,0.2,9,2016-06,10-20%
9662,CA-2016-160717,2016-06-06,2016-06-11,Home Office,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,West,California,Santa Barbara,26.96,3.77,0.0,2,2016-06,0%
9663,CA-2016-160717,2016-06-06,2016-06-11,Home Office,Technology,Phones,Bose SoundLink Bluetooth Speaker,West,California,Santa Barbara,477.6,161.19,0.2,3,2016-06,10-20%
9664,CA-2017-132619,2017-08-31,2017-09-05,Consumer,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,West,California,San Francisco,193.95,9.7,0.0,3,2017-08,0%
9665,US-2015-120957,2015-12-07,2015-12-07,Corporate,Office Supplies,Paper,Xerox 218,West,California,Riverside,12.96,6.22,0.0,2,2015-12,0%
9666,CA-2017-157448,2017-11-16,2017-11-20,Consumer,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,West,California,Los Angeles,119.94,23.99,0.0,3,2017-11,0%
9667,CA-2017-157448,2017-11-16,2017-11-20,Consumer,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,West,California,Los Angeles,12.42,4.47,0.0,3,2017-11,0%
9668,CA-2016-126270,2016-04-23,2016-04-27,Consumer,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,West,California,San Clemente,18.09,6.56,0.2,7,2016-04,10-20%
9669,CA-2016-126270,2016-04-23,2016-04-27,Consumer,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",West,California,San Clemente,71.97,35.99,0.0,3,2016-04,0%
9670,CA-2017-145275,2017-04-02,2017-04-06,Consumer,Office Supplies,Labels,Avery 499,South,Alabama,Decatur,14.94,6.87,0.0,3,2017-04,0%
9671,CA-2015-133396,2015-08-13,2015-08-15,Corporate,Office Supplies,Art,Newell 309,South,North Carolina,Greensboro,64.68,8.09,0.2,7,2015-08,10-20%
9672,US-2017-140312,2017-11-13,2017-11-19,Consumer,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,West,California,Dublin,22.0,1.38,0.2,5,2017-11,10-20%
9673,CA-2016-114867,2016-12-23,2016-12-28,Home Office,Office Supplies,Paper,Xerox 1952,East,Pennsylvania,Philadelphia,7.97,2.69,0.2,2,2016-12,10-20%
9674,CA-2016-114867,2016-12-23,2016-12-28,Home Office,Technology,Phones,LG G2,East,Pennsylvania,Philadelphia,1499.97,-374.99,0.4,5,2016-12,>20%
9675,US-2014-164644,2014-07-22,2014-07-24,Consumer,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Central,Texas,Houston,26.63,1.33,0.2,1,2014-07,10-20%
9676,CA-2016-137393,2016-05-06,2016-05-10,Consumer,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",West,California,Bakersfield,41.6,14.14,0.0,4,2016-05,0%
9677,US-2014-120175,2014-11-28,2014-12-03,Corporate,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,Central,Indiana,Richmond,64.02,29.45,0.0,6,2014-11,0%
9678,CA-2016-144785,2016-04-18,2016-04-23,Corporate,Office Supplies,Art,American Pencil,East,New York,New York City,6.99,2.03,0.0,3,2016-04,0%
9679,CA-2016-144785,2016-04-18,2016-04-23,Corporate,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",East,New York,New York City,6.84,1.85,0.0,1,2016-04,0%
9680,CA-2015-130113,2015-12-27,2015-12-31,Corporate,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,West,California,San Francisco,323.1,61.39,0.0,2,2015-12,0%
9681,CA-2015-130113,2015-12-27,2015-12-31,Corporate,Technology,Phones,Geemarc AmpliPOWER60,West,California,San Francisco,668.16,75.17,0.2,9,2015-12,10-20%
9682,CA-2017-122770,2017-12-13,2017-12-18,Consumer,Office Supplies,Labels,Avery 49,West,California,San Francisco,8.64,4.23,0.0,3,2017-12,0%
9683,CA-2017-122770,2017-12-13,2017-12-18,Consumer,Office Supplies,Paper,Xerox 1996,West,California,San Francisco,38.88,18.66,0.0,6,2017-12,0%
9684,CA-2017-122770,2017-12-13,2017-12-18,Consumer,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",West,California,San Francisco,201.04,54.28,0.0,8,2017-12,0%
9685,CA-2017-122770,2017-12-13,2017-12-18,Consumer,Office Supplies,Paper,Xerox 1975,West,California,San Francisco,12.96,6.35,0.0,2,2017-12,0%
9686,CA-2017-118668,2017-01-02,2017-01-04,Corporate,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,West,California,Los Angeles,16.59,5.81,0.0,1,2017-01,0%
9687,CA-2017-116498,2017-05-30,2017-06-03,Consumer,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",West,California,San Diego,35.1,10.18,0.0,6,2017-05,0%
9688,US-2017-130603,2017-09-30,2017-10-06,Home Office,Office Supplies,Binders,GBC Instant Report Kit,Central,Texas,Arlington,11.65,-17.47,0.8,9,2017-09,>20%
9689,US-2017-135986,2017-06-20,2017-06-27,Consumer,Office Supplies,Paper,Xerox 230,South,Virginia,Richmond,32.4,15.55,0.0,5,2017-06,0%
9690,US-2017-135986,2017-06-20,2017-06-27,Consumer,Technology,Phones,BlackBerry Q10,South,Virginia,Richmond,503.96,125.99,0.0,4,2017-06,0%
9691,CA-2017-140536,2017-04-04,2017-04-05,Home Office,Office Supplies,Art,Newell 326,East,New York,New York City,7.04,2.04,0.0,4,2017-04,0%
9692,CA-2015-130183,2015-11-13,2015-11-17,Consumer,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Central,Texas,Houston,614.0,-18.06,0.32,3,2015-11,>20%
9693,CA-2015-107902,2015-08-28,2015-09-02,Corporate,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",East,Connecticut,Fairfield,470.36,122.29,0.0,11,2015-08,0%
9694,CA-2017-130148,2017-09-24,2017-09-28,Home Office,Office Supplies,Paper,Array Memo Cubes,West,California,San Francisco,31.08,15.23,0.0,6,2017-09,0%
9695,CA-2017-130148,2017-09-24,2017-09-28,Home Office,Office Supplies,Supplies,Acme Value Line Scissors,West,California,San Francisco,7.3,2.19,0.0,2,2017-09,0%
9696,US-2016-151260,2016-12-11,2016-12-14,Corporate,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,East,Ohio,Springfield,73.54,9.19,0.2,4,2016-12,10-20%
9697,CA-2014-144281,2014-06-10,2014-06-15,Corporate,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Central,Michigan,Detroit,491.55,240.86,0.0,5,2014-06,0%
9698,CA-2016-122511,2016-03-11,2016-03-11,Home Office,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",East,Pennsylvania,Philadelphia,30.34,9.48,0.2,4,2016-03,10-20%
9699,CA-2017-154116,2017-12-15,2017-12-19,Consumer,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",West,California,Inglewood,22.83,10.73,0.0,3,2017-12,0%
9700,CA-2017-154116,2017-12-15,2017-12-19,Consumer,Office Supplies,Appliances,Hoover Commercial SteamVac,West,California,Inglewood,54.32,16.3,0.0,4,2017-12,0%
9701,CA-2017-154116,2017-12-15,2017-12-19,Consumer,Technology,Phones,Panasonic KX TS3282B Corded phone,West,California,Inglewood,196.78,14.76,0.2,3,2017-12,10-20%
9702,CA-2016-105291,2016-10-30,2016-11-04,Consumer,Office Supplies,Fasteners,Assorted Color Push Pins,West,California,San Luis Obispo,3.62,1.19,0.0,2,2016-10,0%
9703,CA-2017-147032,2017-07-31,2017-08-04,Home Office,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,East,Delaware,Wilmington,11.54,5.54,0.0,1,2017-07,0%
9704,CA-2017-147032,2017-07-31,2017-08-04,Home Office,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,East,Delaware,Wilmington,849.95,390.98,0.0,5,2017-07,0%
9705,CA-2017-147032,2017-07-31,2017-08-04,Home Office,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",East,Delaware,Wilmington,11.01,5.39,0.0,3,2017-07,0%
9706,CA-2017-125990,2017-10-19,2017-10-23,Consumer,Office Supplies,Binders,JM Magazine Binder,West,California,San Francisco,39.62,13.87,0.2,3,2017-10,10-20%
9707,CA-2016-161746,2016-10-21,2016-10-27,Consumer,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,West,California,Los Angeles,242.14,12.11,0.2,3,2016-10,10-20%
9708,CA-2016-161746,2016-10-21,2016-10-27,Consumer,Office Supplies,Art,Newell Chalk Holder,West,California,Los Angeles,12.39,5.7,0.0,3,2016-10,0%
9709,CA-2016-161746,2016-10-21,2016-10-27,Consumer,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",West,California,Los Angeles,19.96,5.59,0.0,2,2016-10,0%
9710,CA-2016-161746,2016-10-21,2016-10-27,Consumer,Office Supplies,Storage,SAFCO Boltless Steel Shelving,West,California,Los Angeles,340.92,3.41,0.0,3,2016-10,0%
9711,CA-2014-114251,2014-11-05,2014-11-10,Consumer,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,East,Pennsylvania,Philadelphia,273.57,-34.2,0.2,2,2014-11,10-20%
9712,CA-2014-114251,2014-11-05,2014-11-10,Consumer,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,East,Pennsylvania,Philadelphia,13.19,-8.8,0.7,2,2014-11,>20%
9713,CA-2014-114251,2014-11-05,2014-11-10,Consumer,Office Supplies,Storage,Tennsco Double-Tier Lockers,East,Pennsylvania,Philadelphia,1080.1,-94.51,0.2,6,2014-11,10-20%
9714,CA-2014-114251,2014-11-05,2014-11-10,Consumer,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,East,Pennsylvania,Philadelphia,51.56,-6.45,0.2,5,2014-11,10-20%
9715,CA-2014-114251,2014-11-05,2014-11-10,Consumer,Technology,Accessories,Memorex Micro Travel Drive 32 GB,East,Pennsylvania,Philadelphia,58.42,16.79,0.2,2,2014-11,10-20%
9716,CA-2016-116379,2016-11-07,2016-11-12,Consumer,Office Supplies,Binders,GBC VeloBinder Manual Binding System,West,California,San Francisco,57.58,20.15,0.2,2,2016-11,10-20%
9717,US-2016-144477,2016-08-12,2016-08-14,Home Office,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,East,Pennsylvania,Philadelphia,37.31,2.8,0.2,4,2016-08,10-20%
9718,CA-2016-108210,2016-05-30,2016-05-31,Consumer,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Central,Texas,Houston,79.96,8.0,0.2,5,2016-05,10-20%
9719,CA-2016-108210,2016-05-30,2016-05-31,Consumer,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Central,Texas,Houston,223.96,11.2,0.2,5,2016-05,10-20%
9720,CA-2017-166835,2017-11-12,2017-11-14,Consumer,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",East,Pennsylvania,Lancaster,221.02,-55.26,0.2,2,2017-11,10-20%
9721,CA-2016-119641,2016-09-22,2016-09-26,Corporate,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Central,Wisconsin,Green Bay,18.96,7.58,0.0,2,2016-09,0%
9722,CA-2016-105781,2016-02-16,2016-02-20,Consumer,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,East,New York,New York City,326.65,39.92,0.1,3,2016-02,0-10%
9723,CA-2016-105781,2016-02-16,2016-02-20,Consumer,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,East,New York,New York City,89.97,39.59,0.0,3,2016-02,0%
9724,CA-2014-101364,2014-12-22,2014-12-26,Home Office,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',East,New York,New York City,296.71,100.14,0.2,13,2014-12,10-20%
9725,CA-2015-117898,2015-12-05,2015-12-11,Consumer,Office Supplies,Envelopes,Security-Tint Envelopes,Central,Illinois,Bloomington,12.22,4.43,0.2,2,2015-12,10-20%
9726,CA-2017-142293,2017-09-17,2017-09-20,Consumer,Technology,Accessories,Logitech Trackman Marble Mouse,West,Idaho,Boise,89.97,37.79,0.0,3,2017-09,0%
9727,CA-2017-167395,2017-12-02,2017-12-04,Consumer,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,East,Massachusetts,Lowell,286.86,80.32,0.0,7,2017-12,0%
9728,CA-2017-167395,2017-12-02,2017-12-04,Consumer,Technology,Phones,GE 30524EE4,East,Massachusetts,Lowell,979.95,284.19,0.0,5,2017-12,0%
9729,CA-2017-167395,2017-12-02,2017-12-04,Consumer,Office Supplies,Supplies,Staple remover,East,Massachusetts,Lowell,4.36,0.17,0.0,2,2017-12,0%
9730,CA-2014-111962,2014-09-29,2014-10-04,Consumer,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,West,Washington,Seattle,10.05,3.14,0.2,2,2014-09,10-20%
9731,CA-2014-111962,2014-09-29,2014-10-04,Consumer,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,West,Washington,Seattle,807.75,153.47,0.0,5,2014-09,0%
9732,CA-2017-124261,2017-11-14,2017-11-19,Consumer,Office Supplies,Art,Newell 347,West,California,Los Angeles,34.24,9.93,0.0,8,2017-11,0%
9733,CA-2014-114321,2014-08-20,2014-08-25,Corporate,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",South,Virginia,Hampton,500.24,145.07,0.0,13,2014-08,0%
9734,CA-2014-114321,2014-08-20,2014-08-25,Corporate,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,South,Virginia,Hampton,20.12,9.26,0.0,2,2014-08,0%
9735,CA-2014-114321,2014-08-20,2014-08-25,Corporate,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,South,Virginia,Hampton,896.99,421.59,0.0,1,2014-08,0%
9736,CA-2014-128062,2014-11-19,2014-11-22,Home Office,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",East,Pennsylvania,Philadelphia,5.88,1.98,0.2,1,2014-11,10-20%
9737,US-2015-100069,2015-06-29,2015-07-03,Home Office,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,Central,Nebraska,Omaha,269.98,72.89,0.0,2,2015-06,0%
9738,CA-2017-129294,2017-03-16,2017-03-21,Corporate,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",West,California,Los Angeles,310.12,80.63,0.0,2,2017-03,0%
